Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
36.46,1.801,1.801,0.611,0.6,0.0
36.48,1.803,1.803,0.609,0.6,0.0
36.5,1.803,1.803,0.609,0.6,0.0
36.52,1.802,1.802,0.609,0.6,0.0
36.54,1.802,1.802,0.609,0.6,0.0
36.56,1.804,1.804,0.607,0.6,0.0
36.58,1.803,1.803,0.607,0.6,0.0
36.6,1.803,1.803,0.607,0.6,0.0
36.62,1.804,1.804,0.606,0.6,0.0
36.64,1.804,1.804,0.606,0.6,0.0
36.66,1.805,1.805,0.604,0.6,0.0
36.68,1.804,1.804,0.604,0.6,0.0
36.7,1.806,1.806,0.602,0.6,0.0
36.72,1.805,1.805,0.602,0.6,0.0
36.74,1.806,1.806,0.6,0.6,0.0
36.76,1.806,1.806,0.6,0.6,0.0
36.78,1.806,1.806,0.599,0.6,0.0
36.8,1.805,1.805,0.599,0.6,0.0
36.82,1.806,1.806,0.597,0.6,0.0
36.84,1.805,1.805,0.597,0.6,0.0
36.86,1.806,1.806,0.595,0.6,0.0
36.88,1.805,1.805,0.595,0.6,0.0
36.9,1.806,1.806,0.593,0.6,0.0
36.92,1.805,1.805,0.593,0.6,0.0
36.94,1.804,1.804,0.593,0.6,0.0
36.96,1.805,1.805,0.592,0.6,0.0
36.98,1.805,1.805,0.592,0.6,0.0
37.0,1.804,1.804,0.592,0.6,0.0
37.02,1.805,1.805,0.59,0.6,0.0
37.04,1.804,1.804,0.59,0.6,0.0
37.06,1.804,1.804,0.59,0.6,0.0
37.08,1.803,1.803,0.59,0.6,0.0
37.1,1.805,1.805,0.588,0.6,0.0
37.12,1.804,1.804,0.588,0.6,0.0
37.14,1.804,1.804,0.588,0.6,0.0
37.16,1.803,1.803,0.588,0.6,0.0
37.18,1.803,1.803,0.588,0.6,0.0
37.2,1.803,1.803,0.588,0.6,0.0
37.22,1.803,1.803,0.588,0.6,0.0
37.24,1.803,1.803,0.588,0.6,0.0
37.26,1.803,1.803,0.588,0.6,0.0
37.28,1.803,1.803,0.588,0.6,0.0
37.3,1.803,1.803,0.588,0.6,0.0
37.32,1.801,1.801,0.59,0.6,0.0
37.34,1.802,1.802,0.59,0.6,0.0
37.36,1.802,1.802,0.59,0.6,0.0
37.38,1.802,1.802,0.59,0.6,0.0
37.4,1.801,1.801,0.592,0.6,0.0
37.42,1.801,1.801,0.592,0.6,0.0
37.44,1.802,1.802,0.592,0.6,0.0
37.46,1.801,1.801,0.593,0.6,0.0
37.48,1.801,1.801,0.593,0.6,0.0
37.5,1.802,1.802,0.593,0.6,0.0
37.52,1.801,1.801,0.595,0.6,0.0
37.54,1.802,1.802,0.595,0.6,0.0
37.56,1.801,1.801,0.597,0.6,0.0
37.58,1.801,1.801,0.597,0.6,0.0
37.6,1.802,1.802,0.597,0.6,0.0
37.62,1.801,1.801,0.599,0.6,0.0
37.64,1.802,1.802,0.599,0.6,0.0
37.66,1.802,1.802,0.6,0.6,0.0
37.68,1.802,1.802,0.6,0.6,0.0
37.7,1.803,1.803,0.6,0.6,0.0
37.72,1.802,1.802,0.602,0.6,0.0
37.74,1.802,1.802,0.602,0.6,0.0
37.76,1.803,1.803,0.602,0.6,0.0
37.78,1.802,1.802,0.604,0.6,0.0
37.8,1.803,1.803,0.604,0.6,0.0
37.82,1.804,1.804,0.604,0.6,0.0
37.84,1.804,1.804,0.604,0.6,0.0
37.86,1.803,1.803,0.606,0.6,0.0
37.88,1.804,1.804,0.606,0.6,0.0
37.9,1.804,1.804,0.606,0.6,0.0
37.92,1.805,1.805,0.606,0.6,0.0
37.94,1.805,1.805,0.606,0.6,0.0
37.96,1.806,1.806,0.606,0.6,0.0
37.98,1.806,1.806,0.606,0.6,0.0
38.0,1.806,1.806,0.606,0.6,0.0
38.02,1.807,1.807,0.606,0.6,0.0
38.04,1.807,1.807,0.606,0.6,0.0
38.06,1.807,1.807,0.606,0.6,0.0
38.08,1.807,1.807,0.606,0.6,0.0
38.1,1.807,1.807,0.606,0.6,0.0
38.12,1.807,1.807,0.606,0.6,0.0
38.14,1.809,1.809,0.604,0.6,0.0
38.16,1.809,1.809,0.604,0.6,0.0
38.18,1.809,1.809,0.604,0.6,0.0
38.2,1.808,1.808,0.604,0.6,0.0
38.22,1.808,1.808,0.604,0.6,0.0
38.24,1.808,1.808,0.604,0.6,0.0
38.26,1.81,1.81,0.602,0.6,0.0
38.28,1.809,1.809,0.602,0.6,0.0
38.3,1.809,1.809,0.602,0.6,0.0
38.32,1.809,1.809,0.602,0.6,0.0
38.34,1.808,1.808,0.602,0.6,0.0
38.36,1.808,1.808,0.602,0.6,0.0
38.38,1.808,1.808,0.602,0.6,0.0
38.4,1.808,1.808,0.602,0.6,0.0
38.42,1.807,1.807,0.602,0.6,0.0
38.44,1.807,1.807,0.602,0.6,0.0
38.46,1.805,1.805,0.604,0.6,0.0
38.48,1.805,1.805,0.604,0.6,0.0
38.5,1.805,1.805,0.604,0.6,0.0
38.52,1.805,1.805,0.604,0.6,0.0
38.54,1.805,1.805,0.604,0.6,0.0
38.56,1.805,1.805,0.604,0.6,0.0
38.58,1.803,1.803,0.606,0.6,0.0
38.6,1.804,1.804,0.606,0.6,0.0
38.62,1.804,1.804,0.606,0.6,0.0
38.64,1.804,1.804,0.606,0.6,0.0
38.66,1.804,1.804,0.606,0.6,0.0
38.68,1.804,1.804,0.606,0.6,0.0
38.7,1.804,1.804,0.606,0.6,0.0
38.72,1.804,1.804,0.606,0.6,0.0
38.74,1.804,1.804,0.606,0.6,0.0
38.76,1.803,1.803,0.606,0.6,0.0
38.78,1.803,1.803,0.606,0.6,0.0
38.8,1.803,1.803,0.606,0.6,0.0
38.82,1.803,1.803,0.606,0.6,0.0
38.84,1.803,1.803,0.606,0.6,0.0
38.86,1.803,1.803,0.606,0.6,0.0
38.88,1.803,1.803,0.606,0.6,0.0
38.9,1.803,1.803,0.606,0.6,0.0
38.92,1.804,1.804,0.604,0.6,0.0
38.94,1.804,1.804,0.604,0.6,0.0
38.96,1.804,1.804,0.604,0.6,0.0
38.98,1.803,1.803,0.604,0.6,0.0
39.0,1.805,1.805,0.602,0.6,0.0
39.02,1.804,1.804,0.602,0.6,0.0
39.04,1.804,1.804,0.602,0.6,0.0
39.06,1.803,1.803,0.602,0.6,0.0
39.08,1.805,1.805,0.6,0.6,0.0
39.1,1.805,1.805,0.6,0.6,0.0
39.12,1.804,1.804,0.6,0.6,0.0
39.14,1.804,1.804,0.6,0.6,0.0
39.16,1.804,1.804,0.599,0.6,0.0
39.18,1.804,1.804,0.599,0.6,0.0
39.2,1.803,1.803,0.599,0.6,0.0
39.22,1.803,1.803,0.599,0.6,0.0
39.24,1.804,1.804,0.597,0.6,0.0
39.26,1.804,1.804,0.597,0.6,0.0
39.28,1.803,1.803,0.597,0.6,0.0
39.3,1.803,1.803,0.597,0.6,0.0
39.32,1.803,1.803,0.597,0.6,0.0
39.34,1.804,1.804,0.595,0.6,0.0
39.36,1.804,1.804,0.595,0.6,0.0
39.38,1.803,1.803,0.595,0.6,0.0
39.4,1.803,1.803,0.595,0.6,0.0
39.42,1.802,1.802,0.595,0.6,0.0
39.44,1.802,1.802,0.595,0.6,0.0
39.46,1.802,1.802,0.595,0.6,0.0
39.48,1.802,1.802,0.595,0.6,0.0
39.5,1.802,1.802,0.595,0.6,0.0
39.52,1.802,1.802,0.595,0.6,0.0
39.54,1.802,1.802,0.595,0.6,0.0
39.56,1.801,1.801,0.595,0.6,0.0
39.58,1.801,1.801,0.595,0.6,0.0
39.6,1.801,1.801,0.595,0.6,0.0
39.62,1.801,1.801,0.595,0.6,0.0
39.64,1.801,1.801,0.595,0.6,0.0
39.66,1.802,1.802,0.595,0.6,0.0
39.68,1.8,1.8,0.597,0.6,0.0
39.7,1.8,1.8,0.597,0.6,0.0
39.72,1.8,1.8,0.597,0.6,0.0
39.74,1.801,1.801,0.597,0.6,0.0
39.76,1.801,1.801,0.597,0.6,0.0
39.78,1.801,1.801,0.597,0.6,0.0
39.8,1.8,1.8,0.599,0.6,0.0
39.82,1.8,1.8,0.599,0.6,0.0
39.84,1.8,1.8,0.599,0.6,0.0
39.86,1.801,1.801,0.599,0.6,0.0
39.88,1.8,1.8,0.6,0.6,0.0
39.9,1.8,1.8,0.6,0.6,0.0
39.92,1.801,1.801,0.6,0.6,0.0
39.94,1.801,1.801,0.6,0.6,0.0
39.96,1.799,1.799,0.602,0.6,0.0
39.98,1.799,1.799,0.602,0.6,0.0
40.0,1.8,1.8,0.602,0.6,0.0
40.02,1.8,1.8,0.602,0.6,0.0
40.04,1.799,1.799,0.604,0.6,0.0
40.06,1.799,1.799,0.604,0.6,0.0
40.08,1.8,1.8,0.604,0.6,0.0
40.1,1.8,1.8,0.604,0.6,0.0
40.12,1.799,1.799,0.606,0.6,0.0
40.14,1.799,1.799,0.606,0.6,0.0
40.16,1.8,1.8,0.606,0.6,0.0
40.18,1.8,1.8,0.606,0.6,0.0
40.2,1.8,1.8,0.606,0.6,0.0
40.22,1.801,1.801,0.606,0.6,0.0
40.24,1.801,1.801,0.606,0.6,0.0
40.26,1.799,1.799,0.607,0.6,0.0
40.28,1.8,1.8,0.607,0.6,0.0
40.3,1.8,1.8,0.607,0.6,0.0
40.32,1.8,1.8,0.607,0.6,0.0
40.34,1.8,1.8,0.607,0.6,0.0
40.36,1.8,1.8,0.607,0.6,0.0
40.38,1.8,1.8,0.607,0.6,0.0
40.4,1.8,1.8,0.607,0.6,0.0
40.42,1.8,1.8,0.607,0.6,0.0
40.44,1.8,1.8,0.607,0.6,0.0
40.46,1.8,1.8,0.607,0.6,0.0
40.48,1.802,1.802,0.606,0.6,0.0
40.5,1.802,1.802,0.606,0.6,0.0
40.52,1.801,1.801,0.606,0.6,0.0
40.54,1.801,1.801,0.606,0.6,0.0
40.56,1.801,1.801,0.606,0.6,0.0
40.58,1.801,1.801,0.606,0.6,0.0
40.6,1.8,1.8,0.606,0.6,0.0
40.62,1.802,1.802,0.604,0.6,0.0
40.64,1.801,1.801,0.604,0.6,0.0
40.66,1.801,1.801,0.604,0.6,0.0
40.68,1.801,1.801,0.604,0.6,0.0
40.7,1.8,1.8,0.604,0.6,0.0
40.72,1.8,1.8,0.604,0.6,0.0
40.74,1.8,1.8,0.604,0.6,0.0
40.76,1.801,1.801,0.602,0.6,0.0
40.78,1.801,1.801,0.602,0.6,0.0
40.8,1.8,1.8,0.602,0.6,0.0
40.82,1.8,1.8,0.602,0.6,0.0
40.84,1.799,1.799,0.602,0.6,0.0
40.86,1.799,1.799,0.602,0.6,0.0
40.88,1.799,1.799,0.602,0.6,0.0
40.9,1.801,1.801,0.6,0.6,0.0
40.92,1.8,1.8,0.6,0.6,0.0
40.94,1.8,1.8,0.6,0.6,0.0
40.96,1.799,1.799,0.6,0.6,0.0
40.98,1.799,1.799,0.6,0.6,0.0
41.0,1.799,1.799,0.6,0.6,0.0
41.02,1.798,1.798,0.6,0.6,0.0
41.04,1.798,1.798,0.6,0.6,0.0
41.06,1.798,1.798,0.6,0.6,0.0
41.08,1.798,1.798,0.6,0.6,0.0
41.1,1.797,1.797,0.6,0.6,0.0
41.12,1.797,1.797,0.6,0.6,0.0
41.14,1.798,1.798,0.599,0.6,0.0
41.16,1.798,1.798,0.599,0.6,0.0
41.18,1.797,1.797,0.599,0.6,0.0
41.2,1.797,1.797,0.599,0.6,0.0
41.22,1.797,1.797,0.599,0.6,0.0
41.24,1.797,1.797,0.599,0.6,0.0
41.26,1.796,1.796,0.6,0.6,0.0
41.28,1.796,1.796,0.6,0.6,0.0
41.3,1.796,1.796,0.6,0.6,0.0
41.32,1.796,1.796,0.6,0.6,0.0
41.34,1.796,1.796,0.6,0.6,0.0
41.36,1.796,1.796,0.6,0.6,0.0
41.38,1.796,1.796,0.6,0.6,0.0
41.4,1.796,1.796,0.6,0.6,0.0
41.42,1.796,1.796,0.6,0.6,0.0
41.44,1.796,1.796,0.6,0.6,0.0
41.46,1.796,1.796,0.6,0.6,0.0
41.48,1.796,1.796,0.6,0.6,0.0
41.5,1.796,1.796,0.6,0.6,0.0
41.52,1.796,1.796,0.6,0.6,0.0
41.54,1.793,1.793,0.602,0.6,0.0
41.56,1.793,1.793,0.602,0.6,0.0
41.58,1.794,1.794,0.602,0.6,0.0
41.6,1.794,1.794,0.602,0.6,0.0
41.62,1.794,1.794,0.602,0.6,0.0
41.64,1.794,1.794,0.602,0.6,0.0
41.66,1.794,1.794,0.602,0.6,0.0
41.68,1.794,1.794,0.602,0.6,0.0
41.7,1.794,1.794,0.602,0.6,0.0
41.72,1.793,1.793,0.604,0.6,0.0
41.74,1.793,1.793,0.604,0.6,0.0
41.76,1.793,1.793,0.604,0.6,0.0
41.78,1.793,1.793,0.604,0.6,0.0
41.8,1.793,1.793,0.604,0.6,0.0
41.82,1.793,1.793,0.604,0.6,0.0
41.84,1.794,1.794,0.604,0.6,0.0
41.86,1.794,1.794,0.604,0.6,0.0
41.88,1.794,1.794,0.604,0.6,0.0
41.9,1.794,1.794,0.604,0.6,0.0
41.92,1.794,1.794,0.604,0.6,0.0
41.94,1.794,1.794,0.604,0.6,0.0
41.96,1.794,1.794,0.604,0.6,0.0
41.98,1.794,1.794,0.604,0.6,0.0
42.0,1.794,1.794,0.604,0.6,0.0
42.02,1.794,1.794,0.604,0.6,0.0
42.04,1.793,1.793,0.604,0.6,0.0
42.06,1.793,1.793,0.604,0.6,0.0
42.08,1.793,1.793,0.604,0.6,0.0
42.1,1.793,1.793,0.604,0.6,0.0
42.12,1.793,1.793,0.604,0.6,0.0
42.14,1.793,1.793,0.604,0.6,0.0
42.16,1.793,1.793,0.604,0.6,0.0
42.18,1.793,1.793,0.604,0.6,0.0
42.2,1.794,1.794,0.602,0.6,0.0
42.22,1.794,1.794,0.602,0.6,0.0
42.24,1.794,1.794,0.602,0.6,0.0
42.26,1.794,1.794,0.602,0.6,0.0
42.28,1.793,1.793,0.602,0.6,0.0
42.3,1.793,1.793,0.602,0.6,0.0
42.32,1.793,1.793,0.602,0.6,0.0
42.34,1.793,1.793,0.602,0.6,0.0
42.36,1.795,1.795,0.6,0.6,0.0
42.38,1.794,1.794,0.6,0.6,0.0
42.4,1.794,1.794,0.6,0.6,0.0
42.42,1.794,1.794,0.6,0.6,0.0
42.44,1.793,1.793,0.6,0.6,0.0
42.46,1.793,1.793,0.6,0.6,0.0
42.48,1.793,1.793,0.6,0.6,0.0
42.5,1.793,1.793,0.6,0.6,0.0
42.52,1.792,1.792,0.6,0.6,0.0
42.54,1.792,1.792,0.6,0.6,0.0
42.56,1.792,1.792,0.6,0.6,0.0
42.58,1.792,1.792,0.6,0.6,0.0
42.6,1.792,1.792,0.6,0.6,0.0
42.62,1.792,1.792,0.6,0.6,0.0
42.64,1.792,1.792,0.6,0.6,0.0
42.66,1.791,1.791,0.6,0.6,0.0
42.68,1.791,1.791,0.6,0.6,0.0
42.7,1.791,1.791,0.6,0.6,0.0
42.72,1.791,1.791,0.6,0.6,0.0
42.74,1.789,1.789,0.602,0.6,0.0
42.76,1.789,1.789,0.602,0.6,0.0
42.78,1.789,1.789,0.602,0.6,0.0
42.8,1.789,1.789,0.602,0.6,0.0
42.82,1.789,1.789,0.602,0.6,0.0
42.84,1.789,1.789,0.602,0.6,0.0
42.86,1.789,1.789,0.602,0.6,0.0
42.88,1.789,1.789,0.602,0.6,0.0
42.9,1.789,1.789,0.602,0.6,0.0
42.92,1.789,1.789,0.602,0.6,0.0
42.94,1.79,1.79,0.602,0.6,0.0
42.96,1.79,1.79,0.602,0.6,0.0
42.98,1.79,1.79,0.602,0.6,0.0
43.0,1.788,1.788,0.604,0.6,0.0
43.02,1.788,1.788,0.604,0.6,0.0
43.04,1.788,1.788,0.604,0.6,0.0
43.06,1.788,1.788,0.604,0.6,0.0
43.08,1.788,1.788,0.604,0.6,0.0
43.1,1.788,1.788,0.604,0.6,0.0
43.12,1.788,1.788,0.604,0.6,0.0
43.14,1.788,1.788,0.604,0.6,0.0
43.16,1.788,1.788,0.604,0.6,0.0
43.18,1.788,1.788,0.604,0.6,0.0
43.2,1.788,1.788,0.604,0.6,0.0
43.22,1.788,1.788,0.604,0.6,0.0
43.24,1.788,1.788,0.604,0.6,0.0
43.26,1.788,1.788,0.604,0.6,0.0
43.28,1.788,1.788,0.604,0.6,0.0
43.3,1.788,1.788,0.604,0.6,0.0
43.32,1.786,1.786,0.606,0.6,0.0
43.34,1.786,1.786,0.606,0.6,0.0
43.36,1.787,1.787,0.606,0.6,0.0
43.38,1.787,1.787,0.606,0.6,0.0
43.4,1.787,1.787,0.606,0.6,0.0
43.42,1.787,1.787,0.606,0.6,0.0
43.44,1.787,1.787,0.606,0.6,0.0
43.46,1.786,1.786,0.606,0.6,0.0
43.48,1.786,1.786,0.606,0.6,0.0
43.5,1.786,1.786,0.606,0.6,0.0
43.52,1.786,1.786,0.606,0.6,0.0
43.54,1.786,1.786,0.606,0.6,0.0
43.56,1.786,1.786,0.606,0.6,0.0
43.58,1.786,1.786,0.606,0.6,0.0
43.6,1.786,1.786,0.606,0.6,0.0
43.62,1.786,1.786,0.606,0.6,0.0
43.64,1.785,1.785,0.606,0.6,0.0
43.66,1.785,1.785,0.606,0.6,0.0
43.68,1.785,1.785,0.606,0.6,0.0
43.7,1.785,1.785,0.606,0.6,0.0
43.72,1.785,1.785,0.606,0.6,0.0
43.74,1.785,1.785,0.606,0.6,0.0
43.76,1.784,1.784,0.606,0.6,0.0
43.78,1.784,1.784,0.606,0.6,0.0
43.8,1.784,1.784,0.606,0.6,0.0
43.82,1.784,1.784,0.606,0.6,0.0
43.84,1.784,1.784,0.606,0.6,0.0
43.86,1.783,1.783,0.606,0.6,0.0
43.88,1.783,1.783,0.606,0.6,0.0
43.9,1.785,1.785,0.604,0.6,0.0
43.92,1.784,1.784,0.604,0.6,0.0
43.94,1.784,1.784,0.604,0.6,0.0
43.96,1.784,1.784,0.604,0.6,0.0
43.98,1.783,1.783,0.604,0.6,0.0
44.0,1.783,1.783,0.604,0.6,0.0
44.02,1.783,1.783,0.604,0.6,0.0
44.04,1.782,1.782,0.604,0.6,0.0
44.06,1.782,1.782,0.604,0.6,0.0
44.08,1.782,1.782,0.604,0.6,0.0
44.1,1.782,1.782,0.604,0.6,0.0
44.12,1.783,1.783,0.602,0.6,0.0
44.14,1.783,1.783,0.602,0.6,0.0
44.16,1.782,1.782,0.602,0.6,0.0
44.18,1.782,1.782,0.602,0.6,0.0
44.2,1.782,1.782,0.602,0.6,0.0
44.22,1.781,1.781,0.602,0.6,0.0
44.24,1.781,1.781,0.602,0.6,0.0
44.26,1.781,1.781,0.602,0.6,0.0
44.28,1.781,1.781,0.602,0.6,0.0
44.3,1.78,1.78,0.602,0.6,0.0
44.32,1.78,1.78,0.602,0.6,0.0
44.34,1.78,1.78,0.602,0.6,0.0
44.36,1.78,1.78,0.602,0.6,0.0
44.38,1.779,1.779,0.602,0.6,0.0
44.4,1.782,1.782,0.6,0.6,0.0
44.42,1.781,1.781,0.6,0.6,0.0
44.44,1.781,1.781,0.6,0.6,0.0
44.46,1.781,1.781,0.6,0.6,0.0
44.48,1.78,1.78,0.6,0.6,0.0
44.5,1.78,1.78,0.6,0.6,0.0
44.52,1.78,1.78,0.6,0.6,0.0
44.54,1.78,1.78,0.6,0.6,0.0
44.56,1.779,1.779,0.6,0.6,0.0
44.58,1.779,1.779,0.6,0.6,0.0
44.6,1.779,1.779,0.6,0.6,0.0
44.62,1.779,1.779,0.6,0.6,0.0
44.64,1.779,1.779,0.6,0.6,0.0
44.66,1.779,1.779,0.6,0.6,0.0
44.68,1.778,1.778,0.6,0.6,0.0
44.7,1.778,1.778,0.6,0.6,0.0
44.72,1.778,1.778,0.6,0.6,0.0
44.74,1.778,1.778,0.6,0.6,0.0
44.76,1.778,1.778,0.6,0.6,0.0
44.78,1.778,1.778,0.6,0.6,0.0
44.8,1.776,1.776,0.602,0.6,0.0
44.82,1.776,1.776,0.602,0.6,0.0
44.84,1.776,1.776,0.602,0.6,0.0
44.86,1.776,1.776,0.602,0.6,0.0
44.88,1.776,1.776,0.602,0.6,0.0
44.9,1.776,1.776,0.602,0.6,0.0
44.92,1.776,1.776,0.602,0.6,0.0
44.94,1.776,1.776,0.602,0.6,0.0
44.96,1.776,1.776,0.602,0.6,0.0
44.98,1.776,1.776,0.602,0.6,0.0
45.0,1.776,1.776,0.602,0.6,0.0
45.02,1.198,1.198,0.602,0.0,0.0
45.04,1.259,1.259,0.602,0.0,0.0
45.06,1.312,1.312,0.602,0.0,0.0
45.08,1.358,1.358,0.602,0.0,0.0
45.1,1.4,1.4,0.6,0.0,0.0
45.12,1.435,1.435,0.599,0.0,0.0
45.14,1.466,1.466,0.597,0.0,0.0
45.16,1.492,1.492,0.593,0.0,0.0
45.18,1.515,1.515,0.59,0.0,0.0
45.2,1.533,1.533,0.586,0.0,0.0
45.22,1.548,1.548,0.581,0.0,0.0
45.24,1.561,1.561,0.576,0.0,0.0
45.26,1.569,1.569,0.571,0.0,0.0
45.28,1.577,1.577,0.564,0.0,0.0
45.3,1.582,1.582,0.557,0.0,0.0
45.32,1.582,1.582,0.552,0.0,0.0
45.34,1.584,1.584,0.543,0.0,0.0
45.36,1.582,1.582,0.536,0.0,0.0
45.38,1.578,1.578,0.529,0.0,0.0
45.4,1.572,1.572,0.522,0.0,0.0
45.42,1.564,1.564,0.515,0.0,0.0
45.44,1.557,1.557,0.506,0.0,0.0
45.46,1.547,1.547,0.499,0.0,0.0
45.48,1.536,1.536,0.492,0.0,0.0
45.5,1.525,1.525,0.485,0.0,0.0
45.52,1.512,1.512,0.478,0.0,0.0
45.54,1.498,1.498,0.471,0.0,0.0
45.56,1.483,1.483,0.466,0.0,0.0
45.58,1.468,1.468,0.459,0.0,0.0
45.6,1.452,1.452,0.454,0.0,0.0
45.62,1.435,1.435,0.449,0.0,0.0
45.64,1.418,1.418,0.443,0.0,0.0
